GPStime,peakFreq,snr,centralFreq,duration,bandwidth,id,ifo,label
1135870056.755,211.477,17.639,447.43300000000005,0.156,810.202271,wtEfDdkv0z,H1,Blip
1134783948.903,111.12799999999999,10.698,1031.46,0.157,1958.004639,V3gnkOfRw7,L1,Blip
1133945248.569,211.477,28.616,2244.578,1.3980000000000001,4444.666504,s4A71rGSL8,L1,Blip
1132533351.568,498.708,23.743000000000002,1262.776,0.21899999999999997,2457.231934,t4csGwPGLe,H1,Blip
1129361924.907,121.663,60.816,662.1010000000001,1.0,1260.201172,xJbh2JSstQ,H1,Koi_Fish
1135780265.0210001,170.65400000000002,18.117,447.43300000000005,0.125,810.202271,3mudA94eSs,H1,Blip
1132765155.494,89.676,60.063,2652.8909999999996,0.875,5261.291992,2CkiuPNM8T,H1,Koi_Fish
1132124263.766,10.501,16.605,2434.3579999999997,1.25,4856.431640999999,7nXluXM3KG,L1,Low_Frequency_Burst
1128421892.941,134.965,9.458,206.665,0.047,178.921906,1g7upRtYdI,L1,Helix
1129802251.1160002,2025.31,11.290999999999999,1549.513,0.023,3020.42749,ElnucV9jqc,H1,Violin_Mode
1128421736.324,134.965,8.623,202.50099999999998,0.039,170.593903,EkRSkrpPet,L1,Helix
1126664399.331,276.75,277.005,1466.605,0.813,2869.210205,cCezpPQrYF,L1,Koi_Fish
1132666522.3639998,170.65400000000002,8.714,256.501,0.21899999999999997,382.988556,BPj6sogzVM,H1,Blip
1126689638.85,65.684,8.767999999999999,144.515,0.063,210.43182400000003,ZYnymz4xYn,H1,Blip
1133957750.125,10.179,21.794,2484.819,2.773,4957.352051,IMlkU6M4TF,L1,Low_Frequency_Lines
1132725238.507,324.754,11.789000000000001,1119.993,0.07,2135.070557,qD8uxo1Jeu,H1,Blip
1133503384.688,18.434,7.575,3983.455,1.5,7934.056151999999,9CLof9ODI8,L1,Low_Frequency_Lines
1132958604.237,137.711,20.024,162.945,0.5,257.569977,saOtsSiw0R,H1,Blip
1132413460.22,170.65400000000002,14.138,298.747,0.078,512.830017,mh5lShnvsp,H1,Blip
1136957472.685,402.439,31.680999999999997,1930.033,0.6559999999999999,3791.745361,6xRerpYpS0,H1,Blip
1132077862.875,11.738,11.620999999999999,3404.16,6.125,6796.350098000001,zWs7r3E6tV,H1,Low_Frequency_Lines
1131774358.495,111.12799999999999,46.102,2373.6279999999997,5.5,4734.970215,DoCtxi8dPT,H1,Light_Modulation
1137047481.609,12.239,9.976,25.725,1.5,33.213211,tchbkApLJb,H1,Low_Frequency_Burst
1137050471.063,11.139000000000001,17.137,3024.613,4.578,6036.941406,Kycv7dI54a,H1,Low_Frequency_Lines
1132141479.905,262.065,16.018,1278.1989999999998,0.063,2426.385498,M78xnotlb8,H1,Blip
1129802346.716,2025.31,13.62,2084.469,0.086,2380.697266,c3er1YENhI,H1,Violin_Mode
1129805362.841,121.663,129.18,1972.764,0.875,3881.5283200000003,pO4NHxqh1R,L1,Koi_Fish
1136884015.2389998,170.65400000000002,10.115,206.987,0.063,309.057831,37pDfuP6wp,H1,Blip
1135711412.155,618.006,68.173,3586.373,2.4619999999999997,7157.521484000001,X0Ilj3ZLXn,H1,Koi_Fish
1129802126.187,2025.31,14.068,1894.8529999999998,0.113,3711.107178,xd28sIbrCK,H1,Violin_Mode
1130859836.301,211.477,20.515,365.148,0.25,645.632141,pvdkbAPNwH,H1,Blip
1134869274.12,170.65400000000002,18.995,291.36400000000003,0.188,527.5957639999999,tUFnovTQpr,L1,Blip
1128142251.733,121.663,84.338,444.38599999999997,1.0,824.772766,HvKhjwKPLU,H1,Koi_Fish
1129347179.61,99.06700000000001,11.694,125.806,0.125,155.085052,JLT7p294Hs,H1,Blip
1127567781.458,183.495,9.031,233.02200000000002,0.02,287.254364,7dM2qQUeg6,H1,Blip
1132285649.122,262.065,10.748,458.77,0.047,787.527283,wOSZGD6OGb,H1,Blip
1128421755.723,134.965,11.205,190.58700000000002,0.063,240.128479,hcCyhYnA56,L1,Helix
1132970103.125,498.708,9.261000000000001,3763.329,0.7140000000000001,7426.553711,nzcQ92xVtc,H1,Blip
1134488474.6560001,20.387,10.716,209.489,2.375,390.007507,c0DE8rheX1,H1,Scattered_Light
1128755957.5310001,33.399,9.968,229.582,0.875,395.164825,9c97hSMWYU,H1,Low_Frequency_Burst
1131313503.388,111.12799999999999,26.524,156.988,0.375,269.485413,PptapBzwZJ,L1,Blip
1128879144.285,276.75,21.822,452.51800000000003,0.125,808.509766,JrZc74Skr9,H1,Blip
1128404103.285,120.55799999999999,8.311,166.702,0.063,111.86058799999999,Iaf5arZzIL,L1,Helix
1135125840.948,111.12799999999999,15.764000000000001,2208.839,0.27399999999999997,4333.013672,Q034HPdK5T,L1,Blip
1128125232.423,121.663,11.625,169.347,0.21899999999999997,274.693451,qrqEZp0vjk,L1,Chirp
1133957097.619,72.366,16.339000000000002,811.659,0.466,1568.185181,1zMvy76tr6,H1,Blip
1133745229.945,324.754,20.781,1271.925,0.109,2438.934082,dzRmf3Y5Ok,H1,Blip
1130900950.163,111.12799999999999,16.477,159.648,0.125,264.164154,a7dqJbmLqP,H1,Blip
1137218967.561,1527.0220000000002,11.839,1486.358,0.076,1174.6970210000002,yM0vlqscx1,L1,1400Ripples
1134817404.164,13.013,21.695,3978.313,3.75,7944.340331999999,QrIrfONC3W,L1,Low_Frequency_Burst
1127494877.3669999,225.34900000000002,10.847999999999999,313.67,0.063,508.797546,P6KIXomZuk,H1,Blip
1134387114.526,170.65400000000002,18.861,1049.569,0.29,2014.4753420000002,5N9ePofSy2,L1,Blip
1129354796.436,1616.624,7.735,2058.438,0.505,3710.18042,sfou6nqdty,L1,Whistle
1128321480.456,183.495,118.289,662.1010000000001,0.938,1260.201172,likj6Oc0JD,H1,Koi_Fish
1130680786.184,38.027,35.626,915.301,1.75,1807.2229,13EjW2v7JK,H1,Koi_Fish
1135877610.161,137.711,15.505999999999998,549.4019999999999,0.156,1014.1397710000001,knN4QI6pfv,H1,Blip
1132502882.245,111.12799999999999,8.067,172.09400000000002,0.023,239.272064,gW5LZLSPza,H1,Blip
1128010710.173,183.495,15.453,303.684,0.078,528.770081,dLQKpA3ydX,H1,Blip
1128128832.429,149.414,13.725,1161.261,0.188,2258.522217,vXw08fjw0T,H1,Chirp
1131200015.11,211.477,11.425999999999998,1285.975,0.039,2410.834961,vF2GIFmCZ8,H1,Blip
1135927798.8960001,137.711,13.01,4001.47,0.18,7898.024414,bMK9GBxNyv,L1,Blip
1127322108.955,276.75,21.91,809.4730000000001,0.43799999999999994,1554.946655,1jLtvK2zsk,H1,Light_Modulation
1132144975.825,137.711,28.566999999999997,237.78099999999998,0.313,420.429321,5LVlqx1txK,H1,Blip
1134453359.102,211.477,45.598,1921.04,0.43799999999999994,3757.41626,mlBeSysjoG,H1,Blip
1136037713.688,47.068000000000005,23.833000000000002,1712.7839999999999,2.125,3403.660889,i0xCA0weGF,H1,Scattered_Light
1133144746.294,137.711,9.946,3921.941,0.055,7759.218262,JH65FTa7hg,H1,Blip
1128129732.431,149.414,13.019,204.324,0.25,344.64892599999996,0fp5wZUWD7,H1,Chirp
1130313811.438,41.233000000000004,1625.58,3451.603,17.5,6895.205566,pVJ9aIPHK7,L1,Extremely_Loud
1135821736.47,111.12799999999999,12.468,172.09400000000002,0.125,239.272064,VeKHjgBfXI,H1,Blip
1136167824.023,211.477,16.278,376.485,0.094,622.9571530000001,bY7iwfekGh,H1,Blip
1131448946.625,11.327,13.66,2643.768,3.5210000000000004,5279.536621,yhSf6Ox6Ju,L1,Low_Frequency_Lines
1132673652.649,111.12799999999999,12.536,336.93,0.188,589.195435,RI5Qq710on,H1,Blip
1129218359.4989998,99.06700000000001,12.767999999999999,148.997,0.188,201.46788,X2zPcOm7kg,H1,Blip
1130862644.403,170.65400000000002,10.126,264.276,0.031,367.43807999999996,J1LwxApesg,H1,Blip
1130234749.4789999,170.65400000000002,12.343,357.765,0.43799999999999994,660.397888,sRDlvaAV4n,H1,Blip
1133888869.324,30.686999999999998,777.4830000000001,3652.958,8.25,7297.916504000001,kAIrJkrk1d,L1,Extremely_Loud
1137249856.375,10.548,7.587999999999999,3553.4120000000003,1.5,7088.586914,0n4vsZorzC,H1,Low_Frequency_Lines
1132947508.192,262.065,10.498,1673.464,0.08,3216.9140629999997,t9LYMmBGUa,H1,Blip
1130859140.4789999,111.12799999999999,46.336000000000006,820.16,1.25,1604.419434,EMZ8N8FVS2,H1,Koi_Fish
1133145242.6560001,82.22399999999999,8.136000000000001,1584.2160000000001,0.5,3006.299805,QLCR06VDta,L1,None_of_the_Above
1135923809.349,211.477,16.217,843.689,0.078,1557.3634029999998,4IjLFrxO7g,H1,Blip
1132275711.677,211.477,12.38,687.1,0.094,1244.18689,8LF77HS3X5,H1,Blip
1133795113.579,111.12799999999999,107.90799999999999,3005.522,2.25,5982.073242,T9ETGx07E6,H1,Koi_Fish
1128747683.878,121.663,17.883,172.99599999999998,0.188,267.394379,Udpca40jUE,H1,Blip
1135911623.767,111.12799999999999,13.901,1136.828,0.297,2205.335205,Sc4WdRJgwm,H1,Blip
1131063015.807,89.676,92.367,3577.736,0.688,7140.248047,d8t0Qe4Hwe,H1,Light_Modulation
1132683392.816,324.754,10.333,458.77,0.125,787.527283,Y2IYIsg8JC,H1,Blip
1136295691.723,670.807,9.699,1132.469,0.33,1025.2108150000001,Myi0792jp2,L1,Whistle
1136114113.172,12.239,10.710999999999999,2473.2470000000003,2.75,4934.208008,sr9JHh2onh,H1,Low_Frequency_Burst
1127526976.611,65.684,96.289,300.035,1.5,536.069153,w2R562BXOv,H1,Koi_Fish
1133110756.193,211.477,31.285,1926.736,0.387,3798.3393549999996,0kWX7d1GeI,L1,Blip
1135049631.234,618.006,70.415,2375.2729999999997,2.25,4731.680176,xXOe1bbh56,H1,Koi_Fish
1127468899.846,225.34900000000002,20.572,545.749,0.094,1012.8999630000001,BePT6MOkIB,H1,Blip
1136367178.064,402.439,35.266999999999996,1022.311,0.25,1976.3024899999998,MIwNS3gRvs,L1,Blip
1135751281.047,15.488,41.208999999999996,2484.819,5.5,4957.352051,5in7eQcINE,L1,Low_Frequency_Burst
1134324585.186,211.477,15.276,310.084,0.086,490.155029,GrStNUpJAe,H1,Blip
1133332042.956,170.65400000000002,27.099,294.661,0.375,521.001648,0gqdPR8EhO,L1,Blip
1136288925.605,652.047,7.905,3560.35,0.6729999999999999,5846.623047,qItMObyVX2,L1,Whistle
1126944102.237,183.495,146.064,444.38599999999997,1.188,824.772766,uwZyTL8L1x,H1,Koi_Fish
1128635189.524,149.414,20.051,247.28,0.156,430.56094400000006,4A5SeLoXsa,L1,Blip
1137212102.576,1527.0220000000002,10.627,2827.5640000000003,0.05,3095.563477,t2fEg9J8gV,L1,1400Ripples
1129610188.372,121.663,14.472000000000001,542.099,0.188,1020.198975,8MuQgZ4Sxc,H1,Light_Modulation
1136383851.586,438.344,8.862,1359.649,0.434,1895.899414,9iZNTl1SgT,L1,Whistle
1133837939.625,11.327,9.956,3723.7270000000003,2.0,7435.168456999999,5tER1OVsMu,L1,Low_Frequency_Lines
1129802201.552,2025.31,21.328000000000003,1838.4660000000001,0.188,3612.932861,D3sClY1TPI,H1,Violin_Mode
1133593054.922,10.501,12.902999999999999,3131.45,2.5980000000000003,6250.614258,zgwQlt2bnP,L1,Low_Frequency_Burst
1132746746.71,211.477,29.166999999999998,447.43300000000005,0.25,810.202271,aZNn6O0pss,H1,Blip
1132532009.99,262.065,86.19,2652.091,0.875,5268.28125,NsL60wtAYv,H1,Koi_Fish
1132333713.237,170.65400000000002,14.715,317.86,0.125,474.60452300000003,edhLgExYkx,H1,Blip
1126885178.106,149.414,80.87899999999999,662.1010000000001,0.875,1260.201172,fSqtHJivia,H1,Koi_Fish
1137233178.1460001,137.711,21.835,291.36400000000003,0.25,527.5957639999999,5st0VJsqyI,L1,Blip
1132980509.2289999,137.711,9.02,201.924,0.027000000000000003,319.184143,dB8iy8gqs1,H1,Blip
1133479797.813,10.415999999999999,7.553999999999999,3246.39,2.25,6474.54248,RW0jOR2rsl,L1,Low_Frequency_Lines
1135120741.586,16.125,58.336000000000006,3619.672,5.25,7227.059081999999,ZCaC1C6Jux,L1,Low_Frequency_Burst
1126887714.287,80.667,10.675999999999998,444.38599999999997,0.063,824.772766,8HJeKyJu4T,H1,Light_Modulation
1136804911.533,262.065,13.605,2764.488,0.267,5398.961914,5uqiQKuk3d,L1,Blip
1137221109.6,1527.0220000000002,14.718,1467.511,0.066,2047.763062,rmyQqKIQOi,L1,1400Ripples
1133617331.913,262.065,190.22299999999998,2376.401,2.0,4729.423828,klOe2Zm2EZ,L1,Koi_Fish
1133140313.452,111.12799999999999,20.779,671.677,0.325,1275.033447,VZhCVldvwO,H1,Blip
1134273640.552,402.439,14.208,1031.46,0.047,1958.004639,oAwYKrst83,H1,Blip
1131944005.138,170.65400000000002,19.03,3996.407,0.331,7908.150879000001,JiwUpUk7dC,L1,Blip
1132063493.346,211.477,13.429,298.747,0.25,512.830017,z73BtoRR9e,H1,Blip
1135606660.141,10.501,7.771,2412.2129999999997,1.538,4809.203125,Fw6QLLbWaL,L1,Low_Frequency_Burst
1136698531.5010002,111.12799999999999,24.441999999999997,3587.7129999999997,0.43200000000000005,7120.293945,6uhBheKEWZ,L1,Blip
1129984439.688,11.913,16.237000000000002,2483.7470000000003,3.25,4959.494629,pIxLzJ1teM,L1,Low_Frequency_Lines
1135333840.875,18.322,10.472999999999999,2194.916,1.75,4360.859863000001,tbECTkoy3o,H1,Low_Frequency_Lines
1132322145.559,324.754,10.895,1010.945,0.75,1999.034546,FaP54lL8zI,H1,Blip
1132884525.948,211.477,19.59,357.765,0.25,660.397888,pgyCNpn1lF,H1,Blip
1128421749.895,134.965,8.071,215.09799999999998,0.039,182.176804,Or7fVqZMQC,L1,Helix
1129769558.755,183.495,11.610999999999999,212.456,0.047,328.385895,s100bmpzBL,H1,Blip
1128125232.427,121.663,14.647,141.02100000000002,0.25,218.04165600000002,QaNsNjZntW,H1,Chirp
1131607964.4910002,137.711,35.116,294.661,0.375,521.001648,1flP89HopH,L1,Blip
1135367739.438,21.128,10.545,941.365,1.5630000000000002,1848.627563,uTge31f6MI,H1,Scattered_Light
1128667462.9910002,121.663,15.405999999999999,204.324,0.5,344.64892599999996,lV0kKjazor,L1,Chirp
1128671062.981,121.663,11.59,169.347,0.281,274.693451,JUwjKkQk7J,L1,Chirp
1126842720.858,121.663,13.597000000000001,144.515,0.188,210.43182400000003,IoEBSY7uu4,L1,Blip
1130079756.3930001,72.366,12.765,108.76899999999999,0.141,162.405807,KXFupQdt3C,L1,Blip
1129511913.677,121.663,110.726,961.6210000000001,0.813,1859.24292,QIoXrcjoZn,H1,Koi_Fish
1132146836.335,324.754,102.689,1850.6760000000002,2.0,3682.485596,GU3gBRXQi8,H1,Koi_Fish
1130213752.246,30.686999999999998,254.50599999999997,3977.72,8.25,7945.525879000001,jfHSfQwD13,L1,Extremely_Loud
1135785088.775,262.065,25.647,2374.363,1.5,4733.500977000001,998EK2FRLd,L1,Blip
1126775254.1360002,183.495,10.619000000000002,328.73199999999997,0.031,478.67456100000004,47VSX9zwX6,H1,Blip
1132885869.673,137.711,14.362,1905.332,0.125,3742.343506,4TskgvMLa2,H1,Blip
1132970325.769,137.711,49.867,433.783,0.855,837.502747,7HE88XV10G,H1,Repeating_Blips
1134435083.836,13.013,9.266,2473.981,1.25,4932.738281,Qn5hY7M8os,L1,Low_Frequency_Burst
1132122424.561,89.676,157.564,3237.281,1.75,6451.183594,PplETh3qGb,H1,Koi_Fish
1127471844.65,53.485,8.026,121.324,0.086,164.048996,3lhtellmAU,H1,Blip
1126547218.13,183.495,34.595,372.95300000000003,0.21899999999999997,649.38031,TLRVooQ9ER,H1,Blip
1136583521.625,11.327,8.289,26.388,1.75,30.867821000000003,xlEnsQ9yJJ,L1,Low_Frequency_Lines
1133991128.523,48.248999999999995,34.849000000000004,444.43,1.0,867.676147,7nLzZvkp9b,H1,Paired_Doves
1134918465.576,89.676,47.71,1916.024,3.5,3819.762939,2ELjHsPsNX,H1,Light_Modulation
1132771205.665,262.065,22.016,675.763,0.188,1266.861816,MBrgmrLKSE,H1,Blip
1128432621.105,134.965,8.052,210.067,0.031,172.11639399999999,SCMYquIGb2,L1,Helix
1134577632.653,402.439,46.516000000000005,2391.722,0.313,4698.78125,HrS8sDDobN,L1,Blip
1134320474.399,137.711,230.077,3408.41,1.53,6787.849120999999,XT012Omp1i,H1,Koi_Fish
1129176532.4980001,65.684,51.442,169.347,1.125,274.693451,WNIjFICOmt,H1,Koi_Fish
1133226609.673,170.65400000000002,17.930999999999997,241.078,0.21899999999999997,413.835175,uRvRw25P31,H1,Repeating_Blips
1128421879.176,134.965,9.804,318.159,0.055,499.81967199999997,7nKpbvjMgb,L1,Helix
1133213833.279,211.477,12.718,294.661,0.063,521.001648,gl4TNB000L,H1,Blip
1132148170.26,324.754,19.017,3214.542,0.188,6344.42041,SBykhtu8Jn,H1,Blip
1137213288.425,262.065,46.391999999999996,675.763,0.25,1266.861816,WqwPtSS7Ok,L1,Blip
1136110853.591,170.65400000000002,16.594,360.626,0.21899999999999997,654.675598,RVxYU7do5Z,H1,Blip
1136290115.375,10.93,15.884,3979.047,6.916,7942.870605,1hk8YliADE,L1,Low_Frequency_Lines
1134152427.671,137.711,29.487,365.148,0.375,645.632141,0x1oGdHyBh,H1,Blip
1128404075.816,127.559,8.119,173.139,0.039,111.87087199999999,dlGwnCQDY3,L1,Helix
1137229534.8569999,1527.0220000000002,8.802,1282.274,0.184,1549.067139,9fbFMTR7Cz,L1,1400Ripples
1127667756.747,121.663,189.745,1737.401,1.274,3410.8012700000004,0a4jJojYry,H1,Koi_Fish
1129801729.169,2025.31,16.294,1838.4660000000001,0.078,3612.932861,dc8qjDKguj,H1,Violin_Mode
1133978926.196,111.12799999999999,12.949000000000002,3459.717,2.75,6904.210448999999,Bpbxkb1Rfm,H1,Light_Modulation
1136036308.8439999,49.677,16.988,3346.506,4.5,6674.145996,GDgxx5Lg0q,H1,Scattered_Light
1126601753.421,149.414,261.657,542.099,1.375,1020.198975,VVAr9YoyGK,H1,Koi_Fish
1129299112.337,225.34900000000002,10.725999999999999,247.28,0.063,430.56094400000006,AiwlmqloLa,H1,Blip
1133367332.812,170.65400000000002,58.648999999999994,435.24199999999996,1.063,834.583313,HQvC5klkC2,H1,Koi_Fish
1127638706.289,225.34900000000002,106.906,1212.732,1.25,2361.463379,STdNJnt5Pt,H1,Koi_Fish
1129043301.2319999,65.684,211.25900000000001,1551.7720000000002,2.011,3039.544189,ntZP8721Hs,L1,Koi_Fish
1132777829.671,111.12799999999999,19.873,668.38,0.25,1281.627563,PFJlqvpEcD,H1,Blip
1132283564.651,170.65400000000002,12.162,197.838,0.125,327.355743,kBCUEHT1QV,L1,Blip
1130817323.329,111.12799999999999,21.054000000000002,162.945,0.375,257.569977,tOOsvRMvKC,H1,Blip
1128756295.2810001,32.46,9.121,1001.243,0.75,1938.4859620000002,j04vXUAZSu,H1,Low_Frequency_Burst
1132680082.493,170.65400000000002,12.107999999999999,268.877,0.094,469.43444800000003,MbThG6E4cj,H1,Blip
1129251005.839,225.34900000000002,18.375999999999998,308.166,0.094,519.806091,GQEo3lKIaE,L1,Blip
1131202097.602,211.477,22.826,2287.363,0.40399999999999997,4506.405761999999,bb45Og44R5,H1,Blip
1128934084.7589998,121.663,31.489,665.75,0.313,1252.9021,uR2QBqgljK,H1,Blip
1131063590.1430001,89.676,52.851000000000006,3404.239,0.688,6796.192383,WWflPs2qJx,H1,Light_Modulation
1135944520.132,170.65400000000002,8.986,376.485,0.121,622.9571530000001,T0qh2aDHvY,L1,Repeating_Blips
1134149317.654,89.676,152.365,2831.1259999999997,2.125,5638.873047,VoaZDbs0wQ,H1,Koi_Fish
1133151289.408,89.676,153.95,2375.2729999999997,2.08,4731.680176,4m0qiQkG6I,H1,Koi_Fish
1135651308.9060001,19.962,785.815,3978.313,6.83,7944.340331999999,f8IYnHCoPW,L1,Low_Frequency_Burst
1127748035.345,121.663,54.793,247.28,0.688,430.56094400000006,JDFoKkoROo,H1,Koi_Fish
1130179048.609,10.501,9.969,3941.638,0.43799999999999994,7868.052245999999,azYG70lg2K,L1,Low_Frequency_Burst
1134475929.563,20.755,12.359000000000002,2929.007,2.0,5829.042969,TFA3VQa6u3,H1,Scattered_Light
1126670412.905,121.663,14.227,172.99599999999998,0.25,267.394379,cfSUWOZT5E,L1,Blip
1129511135.404,53.485,12.607000000000001,83.413,0.25,102.826599,7SqXtYi4Va,H1,Tomte
1128404139.145,120.55799999999999,8.275,166.702,0.031,111.86058799999999,7HKRX0iFFT,L1,Helix
1130065277.214,262.065,19.352999999999998,1344.5770000000002,0.156,2620.833496,EB5JAh2yOM,L1,Blip
1127454053.326,65.684,10.554,102.44,0.21899999999999997,126.28090700000001,uPDfrBzKS1,H1,Blip
1134146449.825,170.65400000000002,8.462,213.261,0.031,296.509125,i5GlVLIk94,H1,Blip
1130687724.4819999,262.065,116.147,1256.818,0.9059999999999999,2469.147461,WtqOh44Cd3,H1,Koi_Fish
1132974094.785,211.477,21.211,360.325,0.281,655.2772219999999,rOiMAgtHBK,H1,Blip
1129801996.925,2025.31,22.149,1972.764,0.139,3881.5283200000003,ulhjj9wojp,H1,Violin_Mode
1130185133.769,211.477,162.032,3978.313,4.75,7944.340331999999,2DuK92ETGG,L1,Koi_Fish
1129802248.544,2025.31,10.369000000000002,1756.9620000000002,0.013999999999999999,2605.529297,rwqCkxhQSV,H1,Violin_Mode
1129126778.776,121.663,25.026,300.035,0.375,536.069153,wlWdxt3gw8,H1,Blip
1128058929.889,53.485,145.666,1480.8410000000001,1.625,2897.681396,aEcEr288tn,L1,Koi_Fish
1130244472.513,170.65400000000002,11.571,301.863,0.031,519.0625610000001,7qu0dSY5hL,L1,Blip
1127789374.427,121.663,12.335,1058.452,0.5,2052.903809,YnmFf1IIxJ,H1,Chirp
1135538247.672,15.488,17.441,3877.68,2.734,7740.13623,aRU9ZmRE10,L1,Low_Frequency_Burst
1130363758.563,11.52,11.089,3879.3509999999997,1.0,7736.794434,bNgFR7wPL1,L1,Low_Frequency_Lines
1132589706.199,47.123999999999995,35.681999999999995,2484.9429999999998,3.25,4940.915527,PMic1Yei9h,H1,Koi_Fish
1127304832.1460001,149.414,7.942,1411.99,0.05,2705.436279,ibUyp4eJYo,H1,Blip
1127409209.718,629.531,16.752,1233.127,0.094,2320.6723629999997,3t2uC8YEXt,H1,Blip
1136421373.055,16.125,11.652999999999999,1769.4089999999999,1.871,3523.593262,i63971cuEv,H1,Low_Frequency_Burst
1136432563.9689999,11.319,22.156999999999996,887.828,2.25,1760.4311519999999,nJ84VAtO0E,H1,Light_Modulation
1135152793.609,17.422,88.72,3978.313,4.5,7944.340331999999,9kaybKOpyt,L1,Low_Frequency_Burst
1128421662.723,134.965,8.112,206.665,0.031,178.921906,iuW1PJ3kHB,L1,Helix
1136602657.805,13.013,120.609,3876.353,9.32,7742.791015999999,YOEB7cklNC,L1,Low_Frequency_Burst
1128233041.563,99.06700000000001,203.265,809.4730000000001,1.8130000000000002,1554.946655,KJXiJjU9R5,H1,Koi_Fish
1136404063.828,12.239,12.527000000000001,430.07300000000004,1.25,844.922119,xClUMdOxeM,H1,Light_Modulation
1135136387.375,10.179,27.451999999999998,3610.547,11.562000000000001,7208.809081999999,4XuDDupa0O,L1,Low_Frequency_Lines
1134919750.859,17.422,11.265,754.6139999999999,2.0,1487.2926029999999,Tic1lmRB3X,H1,Low_Frequency_Burst
1132962452.763,137.711,158.364,818.428,1.25,1607.884644,V3MMGDJPNK,L1,Koi_Fish
1129802271.106,2025.31,19.738,1748.486,0.20800000000000002,3432.9729,Hj3MQEldW8,H1,Violin_Mode
1135610732.141,10.501,11.584000000000001,1233.266,0.375,2456.618408,N3Dh5eq89p,L1,Low_Frequency_Burst
1128432658.621,134.965,7.9670000000000005,158.524,0.195,69.029388,LmgZCDgkne,L1,Helix
1132734364.879,30.686999999999998,57.755,2487.482,2.285,4951.584961,WD2qmQEQze,L1,Koi_Fish
1136899709.813,10.415999999999999,36.874,3830.775,4.75,7649.265137,ibaJznrTpv,L1,Low_Frequency_Lines
1130094871.664,16.125,29.324,3460.6279999999997,3.0,6902.38916,3A1vlrN9hu,L1,Low_Frequency_Burst
1136394124.872,170.65400000000002,15.03,370.211,0.188,635.505798,dxqRBv2Efz,H1,Blip
1135642793.547,10.501,10.587,3940.9040000000005,1.063,7869.521973000001,mAETYrrHtZ,L1,Low_Frequency_Burst
1127523667.833,183.495,11.592,313.67,0.047,508.797546,82XWK1e795,H1,Blip
1137219147.061,1527.0220000000002,11.640999999999998,1426.454,0.18,2129.876221,IhOeqSnbju,L1,1400Ripples
1136214698.4980001,1402.454,7.718,1885.8139999999999,0.35200000000000004,2176.344971,Ew2FV4Q768,L1,Whistle
1132754380.2189999,82.22399999999999,8.552,3657.5190000000002,0.8270000000000001,7151.364745999999,WWGaBe869Y,L1,None_of_the_Above
1132793881.3860002,262.065,20.725,680.826,0.094,1256.735474,5A3o0EX48U,H1,Blip
1128499409.31,121.663,133.753,992.888,0.875,1921.7760010000002,l8wROqell9,H1,Koi_Fish
1135729812.7710001,324.754,31.246,837.414,0.25,1569.9121089999999,Jw937JDkWp,L1,Blip
1132491558.7389998,211.477,9.782,250.227,0.047,395.537262,ly5Zpb37Q2,H1,Blip
1132389786.551,211.477,16.305,361.06199999999995,0.063,653.803711,G1Bqq2CG27,L1,Blip
1132270215.7,211.477,29.41,2329.702,0.27699999999999997,4529.389647999999,sLknYYMfsw,L1,Blip
1128421684.441,134.965,9.43,182.187,0.039,227.87602200000003,qqAytYZC1b,L1,Helix
1136406856.813,10.627,27.287,3458.982,4.0,6905.679687999999,zdtpSQtlCC,H1,Light_Modulation
1126888056.162,65.684,10.17,368.471,0.563,658.344238,N5wfUYVN77,H1,Light_Modulation
1135126905.984,10.501,8.422,10.373,0.813,8.45979,3j1g2dDRhd,L1,Low_Frequency_Burst
1128421745.301,134.965,8.029,204.197,0.039,183.857269,ARGdnuZMsR,L1,Helix
1128216796.306,417.4,30.393,813.123,0.188,1547.647705,bvKetplyNB,H1,Blip
1129981958.688,12.32,10.588,3075.15,1.5290000000000001,6142.300293,rJMugh0bsk,L1,Low_Frequency_Lines
1132231534.368,111.12799999999999,10.127,197.838,0.027000000000000003,327.355743,PbIAjLzjJv,H1,Blip
1128129732.421,121.663,12.327,172.99599999999998,0.109,267.394379,kLjtdxMBAH,L1,Chirp
1132147679.375,10.179,12.629000000000001,2435.093,2.75,4854.962402,vO1zez0bO9,L1,Low_Frequency_Lines
1127315843.455,80.667,8.968,550.231,0.18899999999999997,1003.935974,Jx9fPxz8lE,H1,Light_Modulation
1131368693.1160002,170.65400000000002,25.371,239.74400000000003,0.25,416.502533,LW20qQo9Tc,H1,Blip
1136559524.7,170.65400000000002,16.712,443.347,0.125,818.3738400000001,fjWUYSBuxk,H1,Blip
1128421907.574,134.965,7.655,206.665,0.039,178.921906,lTOLnxuDgm,L1,Helix
1136115032.172,12.239,15.375,17.589000000000002,3.5,19.954069,uxF9lQhCp3,H1,Low_Frequency_Burst
1127697604.155,149.414,174.646,662.1010000000001,0.875,1260.201172,qupWFUhYMg,H1,Koi_Fish
1135177017.516,10.501,9.26,2434.3579999999997,1.75,4856.431640999999,49VQPTC5AO,L1,Low_Frequency_Burst
1126585862.583,99.06700000000001,275.152,542.099,1.25,1020.198975,r6b5FTBOt5,L1,Koi_Fish
1127425720.813,1711.164,8.588,2068.9629999999997,0.068,3689.1301270000004,bKke1QNEcD,L1,Whistle
